PlanetDecan,Planet,Decan,Buy,Sell,DaysN,BuyDays%,SellDays%
JN_Z01_1ARI,Juno,AriesD1,52,61,113,0.46,0.54
JN_Z01_2ARI,Juno,AriesD2,28,28,56,0.5,0.5
JN_Z01_3ARI,Juno,AriesD3,28,27,55,0.51,0.49
JN_Z02_1TAU,Juno,TaurusD1,21,36,57,0.37,0.63
JN_Z02_2TAU,Juno,TaurusD2,23,36,59,0.39,0.61
JN_Z02_3TAU,Juno,TaurusD3,73,74,147,0.5,0.5
JN_Z03_1GEM,Juno,GeminiD1,39,39,78,0.5,0.5
JN_Z03_2GEM,Juno,GeminiD2,64,66,130,0.49,0.51
JN_Z03_3GEM,Juno,GeminiD3,52,43,95,0.55,0.45
JN_Z04_1CAN,Juno,CancerD1,24,35,59,0.41,0.59
JN_Z04_2CAN,Juno,CancerD2,24,32,56,0.43,0.57
JN_Z04_3CAN,Juno,CancerD3,30,29,59,0.51,0.49
JN_Z05_1LEO,Juno,LeoD1,70,58,128,0.55,0.45
JN_Z05_2LEO,Juno,LeoD2,81,52,133,0.61,0.39
JN_Z05_3LEO,Juno,LeoD1,32,35,67,0.48,0.52
JN_Z06_1VIR,Juno,VirgoD1,32,32,64,0.5,0.5
JN_Z06_2VIR,Juno,VirgoD2,56,66,122,0.46,0.54
JN_Z06_3VIR,Juno,VirgoD3,71,93,164,0.43,0.57
JN_Z07_1LIB,Juno,LibraD1,78,60,138,0.57,0.43
JN_Z07_2LIB,Juno,LibraD2,104,141,245,0.42,0.58
JN_Z07_3LIB,Juno,LibraD3,114,109,223,0.51,0.49
JN_Z08_1SCO,Juno,ScorpioD1,87,81,168,0.52,0.48
JN_Z08_2SCO,Juno,ScorpioD2,67,91,158,0.42,0.58
JN_Z08_3SCO,Juno,ScorpioD3,94,101,195,0.48,0.52
JN_Z09_1SAG,Juno,SagittariusD1,96,96,192,0.5,0.5
JN_Z09_2SAG,Juno,SagittariusD2,92,77,169,0.54,0.46
JN_Z09_3SAG,Juno,SagittariusD3,91,88,179,0.51,0.49
JN_Z10_1CAP,Juno,CapricornD1,96,88,184,0.52,0.48
JN_Z10_2CAP,Juno,CapricornD2,111,130,241,0.46,0.54
JN_Z10_3CAP,Juno,CapricornD3,71,69,140,0.51,0.49
JN_Z11_1AQU,Juno,AquariusD1,67,70,137,0.49,0.51
JN_Z11_2AQU,Juno,AquariusD2,85,72,157,0.54,0.46
JN_Z11_3AQU,Juno,AquariusD3,32,35,67,0.48,0.52
JN_Z12_1PIS,Juno,PiscesD1,34,30,64,0.53,0.47
JN_Z12_2PIS,Juno,PiscesD2,22,42,64,0.34,0.66
JN_Z12_3PIS,Juno,PiscesD3,78,59,137,0.57,0.43
JU_Z01_1ARI,Jupiter,AriesD1,43,60,103,0.42,0.58
JU_Z01_2ARI,Jupiter,AriesD2,10,19,29,0.34,0.66
JU_Z01_3ARI,Jupiter,AriesD3,17,14,31,0.55,0.45
JU_Z02_1TAU,Jupiter,TaurusD1,92,92,184,0.5,0.5
JU_Z02_2TAU,Jupiter,TaurusD2,25,27,52,0.48,0.52
JU_Z02_3TAU,Jupiter,TaurusD3,18,12,30,0.6,0.4
JU_Z03_1GEM,Jupiter,GeminiD1,54,50,104,0.52,0.48
JU_Z03_2GEM,Jupiter,GeminiD2,59,75,134,0.44,0.56
JU_Z03_3GEM,Jupiter,GeminiD3,20,13,33,0.61,0.39
JU_Z04_1CAN,Jupiter,CancerD1,16,16,32,0.5,0.5
JU_Z04_2CAN,Jupiter,CancerD2,88,96,184,0.48,0.52
JU_Z04_3CAN,Jupiter,CancerD3,33,25,58,0.57,0.43
JU_Z05_1LEO,Jupiter,LeoD1,18,14,32,0.56,0.44
JU_Z05_2LEO,Jupiter,LeoD2,88,64,152,0.58,0.42
JU_Z05_3LEO,Jupiter,LeoD1,59,36,95,0.62,0.38
JU_Z06_1VIR,Jupiter,VirgoD1,43,45,88,0.49,0.51
JU_Z06_2VIR,Jupiter,VirgoD2,157,163,320,0.49,0.51
JU_Z06_3VIR,Jupiter,VirgoD3,69,71,140,0.49,0.51
JU_Z07_1LIB,Jupiter,LibraD1,43,63,106,0.41,0.59
JU_Z07_2LIB,Jupiter,LibraD2,154,166,320,0.48,0.52
JU_Z07_3LIB,Jupiter,LibraD3,70,66,136,0.51,0.49
JU_Z08_1SCO,Jupiter,ScorpioD1,56,47,103,0.54,0.46
JU_Z08_2SCO,Jupiter,ScorpioD2,154,167,321,0.48,0.52
JU_Z08_3SCO,Jupiter,ScorpioD3,76,63,139,0.55,0.45
JU_Z09_1SAG,Jupiter,SagittariusD1,45,28,73,0.62,0.38
JU_Z09_2SAG,Jupiter,SagittariusD2,125,187,312,0.4,0.6
JU_Z09_3SAG,Jupiter,SagittariusD3,81,64,145,0.56,0.44
JU_Z10_1CAP,Jupiter,CapricornD1,29,36,65,0.45,0.55
JU_Z10_2CAP,Jupiter,CapricornD2,134,109,243,0.55,0.45
JU_Z10_3CAP,Jupiter,CapricornD3,116,121,237,0.49,0.51
JU_Z11_1AQU,Jupiter,AquariusD1,33,28,61,0.54,0.46
JU_Z11_2AQU,Jupiter,AquariusD2,49,50,99,0.49,0.51
JU_Z11_3AQU,Jupiter,AquariusD3,59,85,144,0.41,0.59
JU_Z12_1PIS,Jupiter,PiscesD1,15,15,30,0.5,0.5
JU_Z12_2PIS,Jupiter,PiscesD2,11,20,31,0.35,0.65
JU_Z12_3PIS,Jupiter,PiscesD3,60,74,134,0.45,0.55
MA_Z01_1ARI,Mars,AriesD1,36,66,102,0.35,0.65
MA_Z01_2ARI,Mars,AriesD2,61,82,143,0.43,0.57
MA_Z01_3ARI,Mars,AriesD3,85,76,161,0.53,0.47
MA_Z02_1TAU,Mars,TaurusD1,58,74,132,0.44,0.56
MA_Z02_2TAU,Mars,TaurusD2,76,79,155,0.49,0.51
MA_Z02_3TAU,Mars,TaurusD3,64,61,125,0.51,0.49
MA_Z03_1GEM,Mars,GeminiD1,50,48,98,0.51,0.49
MA_Z03_2GEM,Mars,GeminiD2,56,41,97,0.58,0.42
MA_Z03_3GEM,Mars,GeminiD3,72,79,151,0.48,0.52
MA_Z04_1CAN,Mars,CancerD1,64,79,143,0.45,0.55
MA_Z04_2CAN,Mars,CancerD2,65,64,129,0.5,0.5
MA_Z04_3CAN,Mars,CancerD3,44,62,106,0.42,0.58
MA_Z05_1LEO,Mars,LeoD1,80,89,169,0.47,0.53
MA_Z05_2LEO,Mars,LeoD2,97,71,168,0.58,0.42
MA_Z05_3LEO,Mars,LeoD1,48,60,108,0.44,0.56
MA_Z06_1VIR,Mars,VirgoD1,80,79,159,0.5,0.5
MA_Z06_2VIR,Mars,VirgoD2,74,70,144,0.51,0.49
MA_Z06_3VIR,Mars,VirgoD3,65,62,127,0.51,0.49
MA_Z07_1LIB,Mars,LibraD1,52,67,119,0.44,0.56
MA_Z07_2LIB,Mars,LibraD2,81,76,157,0.52,0.48
MA_Z07_3LIB,Mars,LibraD3,74,82,156,0.47,0.53
MA_Z08_1SCO,Mars,ScorpioD1,56,48,104,0.54,0.46
MA_Z08_2SCO,Mars,ScorpioD2,49,51,100,0.49,0.51
MA_Z08_3SCO,Mars,ScorpioD3,71,76,147,0.48,0.52
MA_Z09_1SAG,Mars,SagittariusD1,81,75,156,0.52,0.48
MA_Z09_2SAG,Mars,SagittariusD2,58,36,94,0.62,0.38
MA_Z09_3SAG,Mars,SagittariusD3,54,38,92,0.59,0.41
MA_Z10_1CAP,Mars,CapricornD1,42,52,94,0.45,0.55
MA_Z10_2CAP,Mars,CapricornD2,45,44,89,0.51,0.49
MA_Z10_3CAP,Mars,CapricornD3,52,61,113,0.46,0.54
MA_Z11_1AQU,Mars,AquariusD1,85,75,160,0.53,0.47
MA_Z11_2AQU,Mars,AquariusD2,51,38,89,0.57,0.43
MA_Z11_3AQU,Mars,AquariusD3,47,43,90,0.52,0.48
MA_Z12_1PIS,Mars,PiscesD1,52,68,120,0.43,0.57
MA_Z12_2PIS,Mars,PiscesD2,49,55,104,0.47,0.53
MA_Z12_3PIS,Mars,PiscesD3,45,54,99,0.45,0.55
ME_Z01_1ARI,Mercury,AriesD1,68,57,125,0.54,0.46
ME_Z01_2ARI,Mercury,AriesD2,66,60,126,0.52,0.48
ME_Z01_3ARI,Mercury,AriesD3,56,69,125,0.45,0.55
ME_Z02_1TAU,Mercury,TaurusD1,55,58,113,0.49,0.51
ME_Z02_2TAU,Mercury,TaurusD2,53,47,100,0.53,0.47
ME_Z02_3TAU,Mercury,TaurusD3,45,60,105,0.43,0.57
ME_Z03_1GEM,Mercury,GeminiD1,41,48,89,0.46,0.54
ME_Z03_2GEM,Mercury,GeminiD2,53,55,108,0.49,0.51
ME_Z03_3GEM,Mercury,GeminiD3,46,52,98,0.47,0.53
ME_Z04_1CAN,Mercury,CancerD1,47,71,118,0.4,0.6
ME_Z04_2CAN,Mercury,CancerD2,63,54,117,0.54,0.46
ME_Z04_3CAN,Mercury,CancerD3,70,62,132,0.53,0.47
ME_Z05_1LEO,Mercury,LeoD1,54,68,122,0.44,0.56
ME_Z05_2LEO,Mercury,LeoD2,52,76,128,0.41,0.59
ME_Z05_3LEO,Mercury,LeoD1,58,73,131,0.44,0.56
ME_Z06_1VIR,Mercury,VirgoD1,67,68,135,0.5,0.5
ME_Z06_2VIR,Mercury,VirgoD2,57,61,118,0.48,0.52
ME_Z06_3VIR,Mercury,VirgoD3,52,60,112,0.46,0.54
ME_Z07_1LIB,Mercury,LibraD1,60,57,117,0.51,0.49
ME_Z07_2LIB,Mercury,LibraD2,54,64,118,0.46,0.54
ME_Z07_3LIB,Mercury,LibraD3,64,58,122,0.52,0.48
ME_Z08_1SCO,Mercury,ScorpioD1,78,69,147,0.53,0.47
ME_Z08_2SCO,Mercury,ScorpioD2,81,66,147,0.55,0.45
ME_Z08_3SCO,Mercury,ScorpioD3,70,76,146,0.48,0.52
ME_Z09_1SAG,Mercury,SagittariusD1,71,73,144,0.49,0.51
ME_Z09_2SAG,Mercury,SagittariusD2,76,73,149,0.51,0.49
ME_Z09_3SAG,Mercury,SagittariusD3,73,81,154,0.47,0.53
ME_Z10_1CAP,Mercury,CapricornD1,67,70,137,0.49,0.51
ME_Z10_2CAP,Mercury,CapricornD2,65,68,133,0.49,0.51
ME_Z10_3CAP,Mercury,CapricornD3,71,50,121,0.59,0.41
ME_Z11_1AQU,Mercury,AquariusD1,68,58,126,0.54,0.46
ME_Z11_2AQU,Mercury,AquariusD2,62,60,122,0.51,0.49
ME_Z11_3AQU,Mercury,AquariusD3,69,57,126,0.55,0.45
ME_Z12_1PIS,Mercury,PiscesD1,65,66,131,0.5,0.5
ME_Z12_2PIS,Mercury,PiscesD2,67,72,139,0.48,0.52
ME_Z12_3PIS,Mercury,PiscesD3,55,64,119,0.46,0.54
MO_Z01_1ARI,Moon,AriesD1,60,66,126,0.48,0.52
MO_Z01_2ARI,Moon,AriesD2,59,69,128,0.46,0.54
MO_Z01_3ARI,Moon,AriesD3,59,64,123,0.48,0.52
MO_Z02_1TAU,Moon,TaurusD1,52,71,123,0.42,0.58
MO_Z02_2TAU,Moon,TaurusD2,58,64,122,0.48,0.52
MO_Z02_3TAU,Moon,TaurusD3,48,78,126,0.38,0.62
MO_Z03_1GEM,Moon,GeminiD1,56,68,124,0.45,0.55
MO_Z03_2GEM,Moon,GeminiD2,61,60,121,0.5,0.5
MO_Z03_3GEM,Moon,GeminiD3,65,59,124,0.52,0.48
MO_Z04_1CAN,Moon,CancerD1,70,59,129,0.54,0.46
MO_Z04_2CAN,Moon,CancerD2,69,57,126,0.55,0.45
MO_Z04_3CAN,Moon,CancerD3,51,75,126,0.4,0.6
MO_Z05_1LEO,Moon,LeoD1,56,68,124,0.45,0.55
MO_Z05_2LEO,Moon,LeoD2,68,58,126,0.54,0.46
MO_Z05_3LEO,Moon,LeoD1,60,64,124,0.48,0.52
MO_Z06_1VIR,Moon,VirgoD1,57,67,124,0.46,0.54
MO_Z06_2VIR,Moon,VirgoD2,68,55,123,0.55,0.45
MO_Z06_3VIR,Moon,VirgoD3,68,64,132,0.52,0.48
MO_Z07_1LIB,Moon,LibraD1,63,61,124,0.51,0.49
MO_Z07_2LIB,Moon,LibraD2,71,57,128,0.55,0.45
MO_Z07_3LIB,Moon,LibraD3,75,51,126,0.6,0.4
MO_Z08_1SCO,Moon,ScorpioD1,56,67,123,0.46,0.54
MO_Z08_2SCO,Moon,ScorpioD2,54,68,122,0.44,0.56
MO_Z08_3SCO,Moon,ScorpioD3,69,57,126,0.55,0.45
MO_Z09_1SAG,Moon,SagittariusD1,50,72,122,0.41,0.59
MO_Z09_2SAG,Moon,SagittariusD2,64,66,130,0.49,0.51
MO_Z09_3SAG,Moon,SagittariusD3,66,59,125,0.53,0.47
MO_Z10_1CAP,Moon,CapricornD1,57,67,124,0.46,0.54
MO_Z10_2CAP,Moon,CapricornD2,58,72,130,0.45,0.55
MO_Z10_3CAP,Moon,CapricornD3,65,59,124,0.52,0.48
MO_Z11_1AQU,Moon,AquariusD1,64,59,123,0.52,0.48
MO_Z11_2AQU,Moon,AquariusD2,61,63,124,0.49,0.51
MO_Z11_3AQU,Moon,AquariusD3,65,56,121,0.54,0.46
MO_Z12_1PIS,Moon,PiscesD1,64,66,130,0.49,0.51
MO_Z12_2PIS,Moon,PiscesD2,63,56,119,0.53,0.47
MO_Z12_3PIS,Moon,PiscesD3,69,59,128,0.54,0.46
NE_Z11_2AQU,Neptune,AquariusD2,456,509,965,0.47,0.53
NE_Z11_3AQU,Neptune,AquariusD3,522,602,1124,0.46,0.54
NE_Z12_1PIS,Neptune,PiscesD1,640,592,1232,0.52,0.48
NE_Z12_2PIS,Neptune,PiscesD2,564,527,1091,0.52,0.48
NE_Z12_3PIS,Neptune,PiscesD3,37,51,88,0.42,0.58
NN_Z01_1ARI,NNode,AriesD1,65,70,135,0.48,0.52
NN_Z01_2ARI,NNode,AriesD2,57,76,133,0.43,0.57
NN_Z01_3ARI,NNode,AriesD3,71,64,135,0.53,0.47
NN_Z02_1TAU,NNode,TaurusD1,46,88,134,0.34,0.66
NN_Z02_2TAU,NNode,TaurusD2,74,61,135,0.55,0.45
NN_Z02_3TAU,NNode,TaurusD3,18,24,42,0.43,0.57
NN_Z03_2GEM,NNode,GeminiD2,21,19,40,0.52,0.48
NN_Z03_3GEM,NNode,GeminiD3,61,74,135,0.45,0.55
NN_Z04_1CAN,NNode,CancerD1,69,66,135,0.51,0.49
NN_Z04_2CAN,NNode,CancerD2,61,54,115,0.53,0.47
NN_Z04_3CAN,NNode,CancerD3,70,64,134,0.52,0.48
NN_Z05_1LEO,NNode,LeoD1,71,63,134,0.53,0.47
NN_Z05_2LEO,NNode,LeoD2,67,67,134,0.5,0.5
NN_Z05_3LEO,NNode,LeoD1,65,69,134,0.49,0.51
NN_Z06_1VIR,NNode,VirgoD1,70,65,135,0.52,0.48
NN_Z06_2VIR,NNode,VirgoD2,68,67,135,0.5,0.5
NN_Z06_3VIR,NNode,VirgoD3,72,63,135,0.53,0.47
NN_Z07_1LIB,NNode,LibraD1,74,61,135,0.55,0.45
NN_Z07_2LIB,NNode,LibraD2,79,56,135,0.59,0.41
NN_Z07_3LIB,NNode,LibraD3,67,68,135,0.5,0.5
NN_Z08_1SCO,NNode,ScorpioD1,74,60,134,0.55,0.45
NN_Z08_2SCO,NNode,ScorpioD2,67,68,135,0.5,0.5
NN_Z08_3SCO,NNode,ScorpioD3,70,64,134,0.52,0.48
NN_Z09_1SAG,NNode,SagittariusD1,63,72,135,0.47,0.53
NN_Z09_2SAG,NNode,SagittariusD2,67,68,135,0.5,0.5
NN_Z09_3SAG,NNode,SagittariusD3,63,71,134,0.47,0.53
NN_Z10_1CAP,NNode,CapricornD1,60,75,135,0.44,0.56
NN_Z10_2CAP,NNode,CapricornD2,54,81,135,0.4,0.6
NN_Z10_3CAP,NNode,CapricornD3,71,64,135,0.53,0.47
NN_Z11_1AQU,NNode,AquariusD1,54,80,134,0.4,0.6
NN_Z11_2AQU,NNode,AquariusD2,79,56,135,0.59,0.41
NN_Z11_3AQU,NNode,AquariusD3,70,62,132,0.53,0.47
NN_Z12_1PIS,NNode,PiscesD1,53,79,132,0.4,0.6
NN_Z12_2PIS,NNode,PiscesD2,53,82,135,0.39,0.61
NN_Z12_3PIS,NNode,PiscesD3,75,60,135,0.56,0.44
PA_Z01_1ARI,Pallas,AriesD1,81,63,144,0.56,0.44
PA_Z01_2ARI,Pallas,AriesD2,76,75,151,0.5,0.5
PA_Z01_3ARI,Pallas,AriesD3,53,81,134,0.4,0.6
PA_Z02_1TAU,Pallas,TaurusD1,60,58,118,0.51,0.49
PA_Z02_2TAU,Pallas,TaurusD2,58,53,111,0.52,0.48
PA_Z02_3TAU,Pallas,TaurusD3,39,20,59,0.66,0.34
PA_Z03_1GEM,Pallas,GeminiD1,52,52,104,0.5,0.5
PA_Z03_2GEM,Pallas,GeminiD2,66,48,114,0.58,0.42
PA_Z03_3GEM,Pallas,GeminiD3,34,33,67,0.51,0.49
PA_Z04_1CAN,Pallas,CancerD1,20,32,52,0.38,0.62
PA_Z04_2CAN,Pallas,CancerD2,24,25,49,0.49,0.51
PA_Z04_3CAN,Pallas,CancerD3,20,33,53,0.38,0.62
PA_Z05_1LEO,Pallas,LeoD1,23,26,49,0.47,0.53
PA_Z05_2LEO,Pallas,LeoD2,26,29,55,0.47,0.53
PA_Z05_3LEO,Pallas,LeoD1,44,63,107,0.41,0.59
PA_Z06_1VIR,Pallas,VirgoD1,49,61,110,0.45,0.55
PA_Z06_2VIR,Pallas,VirgoD2,53,50,103,0.51,0.49
PA_Z06_3VIR,Pallas,VirgoD3,67,60,127,0.53,0.47
PA_Z07_1LIB,Pallas,LibraD1,61,63,124,0.49,0.51
PA_Z07_2LIB,Pallas,LibraD2,99,87,186,0.53,0.47
PA_Z07_3LIB,Pallas,LibraD3,76,69,145,0.52,0.48
PA_Z08_1SCO,Pallas,ScorpioD1,54,69,123,0.44,0.56
PA_Z08_2SCO,Pallas,ScorpioD2,62,51,113,0.55,0.45
PA_Z08_3SCO,Pallas,ScorpioD3,45,65,110,0.41,0.59
PA_Z09_1SAG,Pallas,SagittariusD1,36,32,68,0.53,0.47
PA_Z09_2SAG,Pallas,SagittariusD2,78,73,151,0.52,0.48
PA_Z09_3SAG,Pallas,SagittariusD3,74,67,141,0.52,0.48
PA_Z10_1CAP,Pallas,CapricornD1,91,86,177,0.51,0.49
PA_Z10_2CAP,Pallas,CapricornD2,121,117,238,0.51,0.49
PA_Z10_3CAP,Pallas,CapricornD3,101,101,202,0.5,0.5
PA_Z11_1AQU,Pallas,AquariusD1,88,84,172,0.51,0.49
PA_Z11_2AQU,Pallas,AquariusD2,79,99,178,0.44,0.56
PA_Z11_3AQU,Pallas,AquariusD3,70,66,136,0.51,0.49
PA_Z12_1PIS,Pallas,PiscesD1,99,134,233,0.42,0.58
PA_Z12_2PIS,Pallas,PiscesD2,68,91,159,0.43,0.57
PA_Z12_3PIS,Pallas,PiscesD3,72,65,137,0.53,0.47
PH_Z08_2SCO,Pholus,ScorpioD2,4,9,13,0.31,0.69
PH_Z08_3SCO,Pholus,ScorpioD3,249,282,531,0.47,0.53
PH_Z09_1SAG,Pholus,SagittariusD1,407,442,849,0.48,0.52
PH_Z09_2SAG,Pholus,SagittariusD2,515,571,1086,0.47,0.53
PH_Z09_3SAG,Pholus,SagittariusD3,730,686,1416,0.52,0.48
PH_Z10_1CAP,Pholus,CapricornD1,314,291,605,0.52,0.48
PL_Z09_2SAG,Pluto,SagittariusD2,54,71,125,0.43,0.57
PL_Z09_3SAG,Pluto,SagittariusD3,535,588,1123,0.48,0.52
PL_Z10_1CAP,Pluto,CapricornD1,604,667,1271,0.48,0.52
PL_Z10_2CAP,Pluto,CapricornD2,687,642,1329,0.52,0.48
PL_Z10_3CAP,Pluto,CapricornD3,339,313,652,0.52,0.48
SA_Z04_1CAN,Saturn,CancerD1,56,43,99,0.57,0.43
SA_Z04_2CAN,Saturn,CancerD2,55,72,127,0.43,0.57
SA_Z04_3CAN,Saturn,CancerD3,108,140,248,0.44,0.56
SA_Z05_1LEO,Saturn,LeoD1,95,98,193,0.49,0.51
SA_Z05_2LEO,Saturn,LeoD2,69,110,179,0.39,0.61
SA_Z05_3LEO,Saturn,LeoD1,95,87,182,0.52,0.48
SA_Z06_1VIR,Saturn,VirgoD1,123,123,246,0.5,0.5
SA_Z06_2VIR,Saturn,VirgoD2,87,102,189,0.46,0.54
SA_Z06_3VIR,Saturn,VirgoD3,97,101,198,0.49,0.51
SA_Z07_1LIB,Saturn,LibraD1,80,98,178,0.45,0.55
SA_Z07_2LIB,Saturn,LibraD2,116,139,255,0.45,0.55
SA_Z07_3LIB,Saturn,LibraD3,124,133,257,0.48,0.52
SA_Z08_1SCO,Saturn,ScorpioD1,97,96,193,0.5,0.5
SA_Z08_2SCO,Saturn,ScorpioD2,124,100,224,0.55,0.45
SA_Z08_3SCO,Saturn,ScorpioD3,121,107,228,0.53,0.47
SA_Z09_1SAG,Saturn,SagittariusD1,117,96,213,0.55,0.45
SA_Z09_2SAG,Saturn,SagittariusD2,119,118,237,0.5,0.5
SA_Z09_3SAG,Saturn,SagittariusD3,134,125,259,0.52,0.48
SA_Z10_1CAP,Saturn,CapricornD1,134,127,261,0.51,0.49
SA_Z10_2CAP,Saturn,CapricornD2,104,100,204,0.51,0.49
SA_Z10_3CAP,Saturn,CapricornD3,113,109,222,0.51,0.49
SA_Z11_1AQU,Saturn,AquariusD1,51,57,108,0.47,0.53
SN_Z01_1ARI,SNode,AriesD1,74,61,135,0.55,0.45
SN_Z01_2ARI,SNode,AriesD2,79,56,135,0.59,0.41
SN_Z01_3ARI,SNode,AriesD3,67,68,135,0.5,0.5
SN_Z02_1TAU,SNode,TaurusD1,74,60,134,0.55,0.45
SN_Z02_2TAU,SNode,TaurusD2,67,68,135,0.5,0.5
SN_Z02_3TAU,SNode,TaurusD3,70,64,134,0.52,0.48
SN_Z03_1GEM,SNode,GeminiD1,63,72,135,0.47,0.53
SN_Z03_2GEM,SNode,GeminiD2,67,68,135,0.5,0.5
SN_Z03_3GEM,SNode,GeminiD3,63,71,134,0.47,0.53
SN_Z04_1CAN,SNode,CancerD1,60,75,135,0.44,0.56
SN_Z04_2CAN,SNode,CancerD2,54,81,135,0.4,0.6
SN_Z04_3CAN,SNode,CancerD3,71,64,135,0.53,0.47
SN_Z05_1LEO,SNode,LeoD1,54,80,134,0.4,0.6
SN_Z05_2LEO,SNode,LeoD2,79,56,135,0.59,0.41
SN_Z05_3LEO,SNode,LeoD1,70,62,132,0.53,0.47
SN_Z06_1VIR,SNode,VirgoD1,53,79,132,0.4,0.6
SN_Z06_2VIR,SNode,VirgoD2,53,82,135,0.39,0.61
SN_Z06_3VIR,SNode,VirgoD3,75,60,135,0.56,0.44
SN_Z07_1LIB,SNode,LibraD1,65,70,135,0.48,0.52
SN_Z07_2LIB,SNode,LibraD2,57,76,133,0.43,0.57
SN_Z07_3LIB,SNode,LibraD3,71,64,135,0.53,0.47
SN_Z08_1SCO,SNode,ScorpioD1,46,88,134,0.34,0.66
SN_Z08_2SCO,SNode,ScorpioD2,74,61,135,0.55,0.45
SN_Z08_3SCO,SNode,ScorpioD3,18,24,42,0.43,0.57
SN_Z09_2SAG,SNode,SagittariusD2,21,19,40,0.52,0.48
SN_Z09_3SAG,SNode,SagittariusD3,61,74,135,0.45,0.55
SN_Z10_1CAP,SNode,CapricornD1,69,66,135,0.51,0.49
SN_Z10_2CAP,SNode,CapricornD2,61,54,115,0.53,0.47
SN_Z10_3CAP,SNode,CapricornD3,70,64,134,0.52,0.48
SN_Z11_1AQU,SNode,AquariusD1,71,63,134,0.53,0.47
SN_Z11_2AQU,SNode,AquariusD2,67,67,134,0.5,0.5
SN_Z11_3AQU,SNode,AquariusD3,65,69,134,0.49,0.51
SN_Z12_1PIS,SNode,PiscesD1,70,65,135,0.52,0.48
SN_Z12_2PIS,SNode,PiscesD2,68,67,135,0.5,0.5
SN_Z12_3PIS,SNode,PiscesD3,72,63,135,0.53,0.47
SU_Z01_1ARI,Sun,AriesD1,59,65,124,0.48,0.52
SU_Z01_2ARI,Sun,AriesD2,58,63,121,0.48,0.52
