PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
MO_VM06,Moon,Ardra,170,158,328,0.52,0.48
MO_VM07,Moon,Punavasu,174,156,330,0.53,0.47
MO_VM08,Moon,Pushya,181,144,325,0.56,0.44
MO_VM09,Moon,Ashlesha,172,152,324,0.53,0.47
MO_VM10,Moon,Magha,188,145,333,0.56,0.44
MO_VM11,Moon,PurvaPhalguni,179,148,327,0.55,0.45
MO_VM12,Moon,UttaraPhalguni,168,152,320,0.52,0.48
MO_VM13,Moon,Hasta,157,167,324,0.48,0.52
MO_VM14,Moon,Chitra,161,159,320,0.5,0.5
MO_VM15,Moon,Swati,173,161,334,0.52,0.48
MO_VM16,Moon,Vishakha,165,153,318,0.52,0.48
MO_VM17,Moon,Anuradha,150,169,319,0.47,0.53
MO_VM18,Moon,Jyeshtha,164,163,327,0.5,0.5
MO_VM19,Moon,Mula,156,167,323,0.48,0.52
MO_VM20,Moon,PurvaAshada,186,142,328,0.57,0.43
MO_VM21,Moon,UttaraAshada,178,150,328,0.54,0.46
MO_VM22,Moon,Shravana,185,149,334,0.55,0.45
MO_VM23,Moon,Danishtha,182,146,328,0.55,0.45
MO_VM24,Moon,Shatabhisha,175,150,325,0.54,0.46
MO_VM25,Moon,PurvaBhadrapada,152,167,319,0.48,0.52
MO_VM26,Moon,UttaraBhadrapada,173,155,328,0.53,0.47
MO_VM27,Moon,Revati,180,151,331,0.54,0.46
NE_VM19,Neptune,Mula,196,180,376,0.52,0.48
NE_VM20,Neptune,PurvaAshada,848,719,1567,0.54,0.46
NE_VM21,Neptune,UttaraAshada,844,702,1546,0.55,0.45
NE_VM22,Neptune,Shravana,741,793,1534,0.48,0.52
NE_VM23,Neptune,Danishtha,790,730,1520,0.52,0.48
NE_VM24,Neptune,Shatabhisha,817,700,1517,0.54,0.46
NE_VM25,Neptune,PurvaBhadrapada,430,316,746,0.58,0.42
NN_VM01,NNode,Aswini,137,141,278,0.49,0.51
NN_VM02,NNode,Bharani,84,87,171,0.49,0.51
NN_VM03,NNode,Krittica,91,84,175,0.52,0.48
NN_VM04,NNode,Rohini,92,97,189,0.49,0.51
NN_VM05,NNode,Mrigashira,181,165,346,0.52,0.48
NN_VM06,NNode,Ardra,181,164,345,0.52,0.48
NN_VM07,NNode,Punavasu,179,168,347,0.52,0.48
NN_VM08,NNode,Pushya,169,178,347,0.49,0.51
NN_VM09,NNode,Ashlesha,188,159,347,0.54,0.46
NN_VM10,NNode,Magha,198,149,347,0.57,0.43
NN_VM11,NNode,PurvaPhalguni,195,154,349,0.56,0.44
NN_VM12,NNode,UttaraPhalguni,200,147,347,0.58,0.42
NN_VM13,NNode,Hasta,177,171,348,0.51,0.49
NN_VM14,NNode,Chitra,197,152,349,0.56,0.44
NN_VM15,NNode,Swati,190,156,346,0.55,0.45
NN_VM16,NNode,Vishakha,192,154,346,0.55,0.45
NN_VM17,NNode,Anuradha,166,184,350,0.47,0.53
NN_VM18,NNode,Jyeshtha,179,169,348,0.51,0.49
NN_VM19,NNode,Mula,170,178,348,0.49,0.51
NN_VM20,NNode,PurvaAshada,183,167,350,0.52,0.48
NN_VM21,NNode,UttaraAshada,215,131,346,0.62,0.38
NN_VM22,NNode,Shravana,176,173,349,0.5,0.5
NN_VM23,NNode,Danishtha,178,169,347,0.51,0.49
NN_VM24,NNode,Shatabhisha,193,156,349,0.55,0.45
NN_VM25,NNode,PurvaBhadrapada,192,154,346,0.55,0.45
NN_VM26,NNode,UttaraBhadrapada,180,167,347,0.52,0.48
NN_VM27,NNode,Revati,183,166,349,0.52,0.48
PA_VM01,Pallas,Aswini,165,149,314,0.53,0.47
PA_VM02,Pallas,Bharani,139,139,278,0.5,0.5
PA_VM03,Pallas,Krittica,102,73,175,0.58,0.42
PA_VM04,Pallas,Rohini,101,96,197,0.51,0.49
PA_VM05,Pallas,Mrigashira,83,75,158,0.53,0.47
PA_VM06,Pallas,Ardra,73,62,135,0.54,0.46
PA_VM07,Pallas,Punavasu,67,72,139,0.48,0.52
PA_VM08,Pallas,Pushya,113,103,216,0.52,0.48
PA_VM09,Pallas,Ashlesha,105,90,195,0.54,0.46
PA_VM10,Pallas,Magha,141,120,261,0.54,0.46
PA_VM11,Pallas,PurvaPhalguni,156,133,289,0.54,0.46
PA_VM12,Pallas,UttaraPhalguni,165,134,299,0.55,0.45
PA_VM13,Pallas,Hasta,143,159,302,0.47,0.53
PA_VM14,Pallas,Chitra,199,154,353,0.56,0.44
PA_VM15,Pallas,Swati,179,175,354,0.51,0.49
PA_VM16,Pallas,Vishakha,186,154,340,0.55,0.45
PA_VM17,Pallas,Anuradha,169,152,321,0.53,0.47
PA_VM18,Pallas,Jyeshtha,206,183,389,0.53,0.47
PA_VM19,Pallas,Mula,230,186,416,0.55,0.45
PA_VM20,Pallas,PurvaAshada,223,206,429,0.52,0.48
PA_VM21,Pallas,UttaraAshada,263,227,490,0.54,0.46
PA_VM22,Pallas,Shravana,255,261,516,0.49,0.51
PA_VM23,Pallas,Danishtha,296,249,545,0.54,0.46
PA_VM24,Pallas,Shatabhisha,268,226,494,0.54,0.46
PA_VM25,Pallas,PurvaBhadrapada,202,212,414,0.49,0.51
PA_VM26,Pallas,UttaraBhadrapada,238,215,453,0.53,0.47
PA_VM27,Pallas,Revati,199,135,334,0.6,0.4
PH_VM01,Pholus,Aswini,9,9,18,0.5,0.5
PH_VM02,Pholus,Bharani,150,124,274,0.55,0.45
PH_VM03,Pholus,Krittica,142,123,265,0.54,0.46
PH_VM04,Pholus,Rohini,141,113,254,0.56,0.44
PH_VM05,Pholus,Mrigashira,146,104,250,0.58,0.42
PH_VM06,Pholus,Ardra,89,87,176,0.51,0.49
PH_VM07,Pholus,Punavasu,105,81,186,0.56,0.44
PH_VM08,Pholus,Pushya,99,103,202,0.49,0.51
PH_VM09,Pholus,Ashlesha,129,122,251,0.51,0.49
PH_VM10,Pholus,Magha,132,124,256,0.52,0.48
PH_VM11,Pholus,PurvaPhalguni,146,116,262,0.56,0.44
PH_VM12,Pholus,UttaraPhalguni,144,127,271,0.53,0.47
PH_VM13,Pholus,Hasta,200,157,357,0.56,0.44
PH_VM14,Pholus,Chitra,234,186,420,0.56,0.44
PH_VM15,Pholus,Swati,273,315,588,0.46,0.54
PH_VM16,Pholus,Vishakha,384,385,769,0.5,0.5
PH_VM17,Pholus,Anuradha,531,514,1045,0.51,0.49
PH_VM18,Pholus,Jyeshtha,791,687,1478,0.54,0.46
PH_VM19,Pholus,Mula,821,663,1484,0.55,0.45
PL_VM15,Pluto,Swati,441,369,810,0.54,0.46
PL_VM16,Pluto,Vishakha,698,605,1303,0.54,0.46
PL_VM17,Pluto,Anuradha,759,663,1422,0.53,0.47
PL_VM18,Pluto,Jyeshtha,679,704,1383,0.49,0.51
PL_VM19,Pluto,Mula,830,776,1606,0.52,0.48
PL_VM20,Pluto,PurvaAshada,912,776,1688,0.54,0.46
PL_VM21,Pluto,UttaraAshada,347,247,594,0.58,0.42
SA_VM01,Saturn,Aswini,141,120,261,0.54,0.46
SA_VM02,Saturn,Bharani,126,136,262,0.48,0.52
SA_VM03,Saturn,Krittica,122,136,258,0.47,0.53
SA_VM04,Saturn,Rohini,115,139,254,0.45,0.55
SA_VM05,Saturn,Mrigashira,123,134,257,0.48,0.52
SA_VM06,Saturn,Ardra,132,125,257,0.51,0.49
SA_VM07,Saturn,Punavasu,124,131,255,0.49,0.51
SA_VM08,Saturn,Pushya,113,113,226,0.5,0.5
SA_VM09,Saturn,Ashlesha,136,113,249,0.55,0.45
SA_VM10,Saturn,Magha,126,130,256,0.49,0.51
SA_VM11,Saturn,PurvaPhalguni,138,128,266,0.52,0.48
SA_VM12,Saturn,UttaraPhalguni,153,123,276,0.55,0.45
SA_VM13,Saturn,Hasta,157,145,302,0.52,0.48
SA_VM14,Saturn,Chitra,130,138,268,0.49,0.51
SA_VM15,Saturn,Swati,150,116,266,0.56,0.44
SA_VM16,Saturn,Vishakha,151,118,269,0.56,0.44
SA_VM17,Saturn,Anuradha,254,239,493,0.52,0.48
SA_VM18,Saturn,Jyeshtha,317,265,582,0.54,0.46
SA_VM19,Saturn,Mula,329,259,588,0.56,0.44
SA_VM20,Saturn,PurvaAshada,385,289,674,0.57,0.43
SA_VM21,Saturn,UttaraAshada,323,253,576,0.56,0.44
SA_VM22,Saturn,Shravana,177,149,326,0.54,0.46
SA_VM23,Saturn,Danishtha,153,172,325,0.47,0.53
SA_VM24,Saturn,Shatabhisha,141,125,266,0.53,0.47
SA_VM25,Saturn,PurvaBhadrapada,147,120,267,0.55,0.45
SA_VM26,Saturn,UttaraBhadrapada,150,115,265,0.57,0.43
SA_VM27,Saturn,Revati,153,109,262,0.58,0.42
SN_VM01,SNode,Aswini,179,167,346,0.52,0.48
SN_VM02,SNode,Bharani,203,148,351,0.58,0.42
SN_VM03,SNode,Krittica,174,170,344,0.51,0.49
SN_VM04,SNode,Rohini,168,181,349,0.48,0.52
SN_VM05,SNode,Mrigashira,176,173,349,0.5,0.5
SN_VM06,SNode,Ardra,175,172,347,0.5,0.5
SN_VM07,SNode,Punavasu,199,150,349,0.57,0.43
SN_VM08,SNode,Pushya,195,153,348,0.56,0.44
SN_VM09,SNode,Ashlesha,186,162,348,0.53,0.47
SN_VM10,SNode,Magha,184,164,348,0.53,0.47
SN_VM11,SNode,PurvaPhalguni,178,167,345,0.52,0.48
SN_VM12,SNode,UttaraPhalguni,195,153,348,0.56,0.44
SN_VM13,SNode,Hasta,186,162,348,0.53,0.47
SN_VM14,SNode,Chitra,166,183,349,0.48,0.52
SN_VM15,SNode,Swati,100,90,190,0.53,0.47
SN_VM16,SNode,Vishakha,89,83,172,0.52,0.48
SN_VM17,SNode,Anuradha,85,88,173,0.49,0.51
SN_VM18,SNode,Jyeshtha,138,139,277,0.5,0.5
SN_VM19,SNode,Mula,174,170,344,0.51,0.49
SN_VM20,SNode,PurvaAshada,189,158,347,0.54,0.46
SN_VM21,SNode,UttaraAshada,168,178,346,0.49,0.51
SN_VM22,SNode,Shravana,195,152,347,0.56,0.44
SN_VM23,SNode,Danishtha,192,157,349,0.55,0.45
SN_VM24,SNode,Shatabhisha,193,154,347,0.56,0.44
SN_VM25,SNode,PurvaBhadrapada,193,155,348,0.55,0.45
SN_VM26,SNode,UttaraBhadrapada,196,153,349,0.56,0.44
SN_VM27,SNode,Revati,190,158,348,0.55,0.45
SU_VM01,Sun,Aswini,189,144,333,0.57,0.43
SU_VM02,Sun,Bharani,166,177,343,0.48,0.52
SU_VM03,Sun,Krittica,185,157,342,0.54,0.46
SU_VM04,Sun,Rohini,181,136,317,0.57,0.43
SU_VM05,Sun,Mrigashira,191,157,348,0.55,0.45
SU_VM06,Sun,Ardra,156,159,315,0.5,0.5
SU_VM07,Sun,Punavasu,202,147,349,0.58,0.42
SU_VM08,Sun,Pushya,164,184,348,0.47,0.53
SU_VM09,Sun,Ashlesha,185,163,348,0.53,0.47
SU_VM10,Sun,Magha,189,158,347,0.54,0.46
SU_VM11,Sun,PurvaPhalguni,166,139,305,0.54,0.46
SU_VM12,Sun,UttaraPhalguni,173,167,340,0.51,0.49
SU_VM13,Sun,Hasta,179,160,339,0.53,0.47
SU_VM14,Sun,Chitra,188,149,337,0.56,0.44
SU_VM15,Sun,Swati,184,147,331,0.56,0.44
SU_VM16,Sun,Vishakha,168,163,331,0.51,0.49
SU_VM17,Sun,Anuradha,159,136,295,0.54,0.46
SU_VM18,Sun,Jyeshtha,171,156,327,0.52,0.48
SU_VM19,Sun,Mula,158,133,291,0.54,0.46
SU_VM20,Sun,PurvaAshada,152,143,295,0.52,0.48
SU_VM21,Sun,UttaraAshada,166,138,304,0.55,0.45
SU_VM22,Sun,Shravana,166,163,329,0.5,0.5
SU_VM23,Sun,Danishtha,159,144,303,0.52,0.48
SU_VM24,Sun,Shatabhisha,154,162,316,0.49,0.51
SU_VM25,Sun,PurvaBhadrapada,187,139,326,0.57,0.43
SU_VM26,Sun,UttaraBhadrapada,168,157,325,0.52,0.48
SU_VM27,Sun,Revati,160,162,322,0.5,0.5
UR_VM01,Uranus,Aswini,509,368,877,0.58,0.42
UR_VM02,Uranus,Bharani,78,70,148,0.53,0.47
UR_VM18,Uranus,Jyeshtha,150,136,286,0.52,0.48
UR_VM19,Uranus,Mula,432,355,787,0.55,0.45
UR_VM20,Uranus,PurvaAshada,427,371,798,0.54,0.46
UR_VM21,Uranus,UttaraAshada,436,378,814,0.54,0.46
UR_VM22,Uranus,Shravana,474,404,878,0.54,0.46
UR_VM23,Uranus,Danishtha,399,427,826,0.48,0.52
UR_VM24,Uranus,Shatabhisha,411,419,830,0.5,0.5
UR_VM25,Uranus,PurvaBhadrapada,482,417,899,0.54,0.46
UR_VM26,Uranus,UttaraBhadrapada,418,412,830,0.5,0.5
UR_VM27,Uranus,Revati,450,383,833,0.54,0.46
VE_VM01,Venus,Aswini,146,130,276,0.53,0.47
VE_VM02,Venus,Bharani,149,132,281,0.53,0.47
VE_VM03,Venus,Krittica,137,140,277,0.49,0.51
VE_VM04,Venus,Rohini,254,181,435,0.58,0.42
VE_VM05,Venus,Mrigashira,233,222,455,0.51,0.49
VE_VM06,Venus,Ardra,154,134,288,0.53,0.47
VE_VM07,Venus,Punavasu,139,136,275,0.51,0.49
VE_VM08,Venus,Pushya,132,145,277,0.48,0.52
VE_VM09,Venus,Ashlesha,204,184,388,0.53,0.47
VE_VM10,Venus,Magha,245,190,435,0.56,0.44
VE_VM11,Venus,PurvaPhalguni,173,110,283,0.61,0.39
VE_VM12,Venus,UttaraPhalguni,140,138,278,0.5,0.5
VE_VM13,Venus,Hasta,147,131,278,0.53,0.47
VE_VM14,Venus,Chitra,164,162,326,0.5,0.5
VE_VM15,Venus,Swati,259,226,485,0.53,0.47
VE_VM16,Venus,Vishakha,180,149,329,0.55,0.45
VE_VM17,Venus,Anuradha,152,121,273,0.56,0.44
VE_VM18,Venus,Jyeshtha,125,141,266,0.47,0.53
VE_VM19,Venus,Mula,130,139,269,0.48,0.52
VE_VM20,Venus,PurvaAshada,185,146,331,0.56,0.44
VE_VM21,Venus,UttaraAshada,213,209,422,0.5,0.5
VE_VM22,Venus,Shravana,168,121,289,0.58,0.42
VE_VM23,Venus,Danishtha,130,130,260,0.5,0.5
VE_VM24,Venus,Shatabhisha,143,121,264,0.54,0.46
VE_VM25,Venus,PurvaBhadrapada,130,141,271,0.48,0.52
VE_VM26,Venus,UttaraBhadrapada,223,187,410,0.54,0.46
VE_VM27,Venus,Revati,211,174,385,0.55,0.45
VS_VM01,Vesta,Aswini,190,176,366,0.52,0.48
VS_VM02,Vesta,Bharani,235,191,426,0.55,0.45
VS_VM03,Vesta,Krittica,217,231,448,0.48,0.52
VS_VM04,Vesta,Rohini,186,186,372,0.5,0.5
VS_VM05,Vesta,Mrigashira,216,144,360,0.6,0.4
VS_VM06,Vesta,Ardra,202,172,374,0.54,0.46
VS_VM07,Vesta,Punavasu,225,197,422,0.53,0.47
VS_VM08,Vesta,Pushya,244,196,440,0.55,0.45
VS_VM09,Vesta,Ashlesha,192,154,346,0.55,0.45
VS_VM10,Vesta,Magha,173,143,316,0.55,0.45
VS_VM11,Vesta,PurvaPhalguni,157,161,318,0.49,0.51
VS_VM12,Vesta,UttaraPhalguni,162,143,305,0.53,0.47
VS_VM13,Vesta,Hasta,137,138,275,0.5,0.5
VS_VM14,Vesta,Chitra,144,137,281,0.51,0.49
VS_VM15,Vesta,Swati,120,80,200,0.6,0.4
VS_VM16,Vesta,Vishakha,143,119,262,0.55,0.45
VS_VM17,Vesta,Anuradha,130,116,246,0.53,0.47
VS_VM18,Vesta,Jyeshtha,142,113,255,0.56,0.44
VS_VM19,Vesta,Mula,190,153,343,0.55,0.45
VS_VM20,Vesta,PurvaAshada,126,132,258,0.49,0.51
VS_VM21,Vesta,UttaraAshada,126,137,263,0.48,0.52
VS_VM22,Vesta,Shravana,127,139,266,0.48,0.52
VS_VM23,Vesta,Danishtha,119,137,256,0.46,0.54
VS_VM24,Vesta,Shatabhisha,165,135,300,0.55,0.45
VS_VM25,Vesta,PurvaBhadrapada,173,140,313,0.55,0.45
VS_VM26,Vesta,UttaraBhadrapada,219,188,407,0.54,0.46
VS_VM27,Vesta,Revati,206,182,388,0.53,0.47
