PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
CH_VM22,Chiron,Shravana,306,287,593,0.52,0.48
CH_VM23,Chiron,Danishtha,364,292,656,0.55,0.45
CH_VM24,Chiron,Shatabhisha,432,424,856,0.5,0.5
CH_VM25,Chiron,PurvaBhadrapada,475,379,854,0.56,0.44
CH_VM26,Chiron,UttaraBhadrapada,498,385,883,0.56,0.44
CH_VM27,Chiron,Revati,5,9,14,0.36,0.64
JN_VM01,Juno,Aswini,73,63,136,0.54,0.46
JN_VM02,Juno,Bharani,83,70,153,0.54,0.46
JN_VM03,Juno,Krittica,129,103,232,0.56,0.44
JN_VM04,Juno,Rohini,93,99,192,0.48,0.52
JN_VM05,Juno,Mrigashira,109,92,201,0.54,0.46
JN_VM06,Juno,Ardra,133,128,261,0.51,0.49
JN_VM07,Juno,Punavasu,80,70,150,0.53,0.47
JN_VM08,Juno,Pushya,122,104,226,0.54,0.46
JN_VM09,Juno,Ashlesha,143,165,308,0.46,0.54
JN_VM10,Juno,Magha,182,151,333,0.55,0.45
JN_VM11,Juno,PurvaPhalguni,156,153,309,0.5,0.5
JN_VM12,Juno,UttaraPhalguni,210,183,393,0.53,0.47
JN_VM13,Juno,Hasta,262,172,434,0.6,0.4
JN_VM14,Juno,Chitra,280,234,514,0.54,0.46
JN_VM15,Juno,Swati,264,257,521,0.51,0.49
JN_VM16,Juno,Vishakha,286,249,535,0.53,0.47
JN_VM17,Juno,Anuradha,253,265,518,0.49,0.51
JN_VM18,Juno,Jyeshtha,268,259,527,0.51,0.49
JN_VM19,Juno,Mula,238,209,447,0.53,0.47
JN_VM20,Juno,PurvaAshada,250,218,468,0.53,0.47
JN_VM21,Juno,UttaraAshada,189,162,351,0.54,0.46
JN_VM22,Juno,Shravana,203,154,357,0.57,0.43
JN_VM23,Juno,Danishtha,184,182,366,0.5,0.5
JN_VM24,Juno,Shatabhisha,111,119,230,0.48,0.52
JN_VM25,Juno,PurvaBhadrapada,128,91,219,0.58,0.42
JN_VM26,Juno,UttaraBhadrapada,160,112,272,0.59,0.41
JN_VM27,Juno,Revati,115,99,214,0.54,0.46
JU_VM01,Jupiter,Aswini,260,225,485,0.54,0.46
JU_VM02,Jupiter,Bharani,89,95,184,0.48,0.52
JU_VM03,Jupiter,Krittica,153,145,298,0.51,0.49
JU_VM04,Jupiter,Rohini,229,224,453,0.51,0.49
JU_VM05,Jupiter,Mrigashira,67,56,123,0.54,0.46
JU_VM06,Jupiter,Ardra,249,237,486,0.51,0.49
JU_VM07,Jupiter,Punavasu,146,128,274,0.53,0.47
JU_VM08,Jupiter,Pushya,161,140,301,0.53,0.47
JU_VM09,Jupiter,Ashlesha,251,225,476,0.53,0.47
JU_VM10,Jupiter,Magha,95,97,192,0.49,0.51
JU_VM11,Jupiter,PurvaPhalguni,286,250,536,0.53,0.47
JU_VM12,Jupiter,UttaraPhalguni,106,82,188,0.56,0.44
JU_VM13,Jupiter,Hasta,264,254,518,0.51,0.49
JU_VM14,Jupiter,Chitra,137,136,273,0.5,0.5
JU_VM15,Jupiter,Swati,209,182,391,0.53,0.47
JU_VM16,Jupiter,Vishakha,217,175,392,0.55,0.45
JU_VM17,Jupiter,Anuradha,129,118,247,0.52,0.48
JU_VM18,Jupiter,Jyeshtha,271,236,507,0.53,0.47
JU_VM19,Jupiter,Mula,83,59,142,0.58,0.42
JU_VM20,Jupiter,PurvaAshada,253,238,491,0.52,0.48
JU_VM21,Jupiter,UttaraAshada,152,120,272,0.56,0.44
JU_VM22,Jupiter,Shravana,122,101,223,0.55,0.45
JU_VM23,Jupiter,Danishtha,226,146,372,0.61,0.39
JU_VM24,Jupiter,Shatabhisha,81,58,139,0.58,0.42
JU_VM25,Jupiter,PurvaBhadrapada,255,209,464,0.55,0.45
JU_VM26,Jupiter,UttaraBhadrapada,120,126,246,0.49,0.51
JU_VM27,Jupiter,Revati,93,101,194,0.48,0.52
MA_VM01,Mars,Aswini,159,133,292,0.54,0.46
MA_VM02,Mars,Bharani,170,159,329,0.52,0.48
MA_VM03,Mars,Krittica,169,177,346,0.49,0.51
MA_VM04,Mars,Rohini,185,151,336,0.55,0.45
MA_VM05,Mars,Mrigashira,179,144,323,0.55,0.45
MA_VM06,Mars,Ardra,213,179,392,0.54,0.46
MA_VM07,Mars,Punavasu,178,161,339,0.53,0.47
MA_VM08,Mars,Pushya,188,167,355,0.53,0.47
MA_VM09,Mars,Ashlesha,216,183,399,0.54,0.46
MA_VM10,Mars,Magha,180,188,368,0.49,0.51
MA_VM11,Mars,PurvaPhalguni,209,172,381,0.55,0.45
MA_VM12,Mars,UttaraPhalguni,215,149,364,0.59,0.41
MA_VM13,Mars,Hasta,181,172,353,0.51,0.49
MA_VM14,Mars,Chitra,213,163,376,0.57,0.43
MA_VM15,Mars,Swati,166,163,329,0.5,0.5
MA_VM16,Mars,Vishakha,165,123,288,0.57,0.43
MA_VM17,Mars,Anuradha,175,143,318,0.55,0.45
MA_VM18,Mars,Jyeshtha,137,166,303,0.45,0.55
MA_VM19,Mars,Mula,163,132,295,0.55,0.45
MA_VM20,Mars,PurvaAshada,150,166,316,0.47,0.53
MA_VM21,Mars,UttaraAshada,153,168,321,0.48,0.52
MA_VM22,Mars,Shravana,160,134,294,0.54,0.46
MA_VM23,Mars,Danishtha,142,107,249,0.57,0.43
MA_VM24,Mars,Shatabhisha,163,156,319,0.51,0.49
MA_VM25,Mars,PurvaBhadrapada,138,99,237,0.58,0.42
MA_VM26,Mars,UttaraBhadrapada,161,161,322,0.5,0.5
MA_VM27,Mars,Revati,176,147,323,0.54,0.46
ME_VM01,Mercury,Aswini,156,144,300,0.52,0.48
ME_VM02,Mercury,Bharani,179,126,305,0.59,0.41
ME_VM03,Mercury,Krittica,157,135,292,0.54,0.46
ME_VM04,Mercury,Rohini,158,135,293,0.54,0.46
ME_VM05,Mercury,Mrigashira,156,135,291,0.54,0.46
ME_VM06,Mercury,Ardra,147,171,318,0.46,0.54
ME_VM07,Mercury,Punavasu,174,144,318,0.55,0.45
ME_VM08,Mercury,Pushya,187,141,328,0.57,0.43
ME_VM09,Mercury,Ashlesha,180,140,320,0.56,0.44
ME_VM10,Mercury,Magha,170,142,312,0.54,0.46
ME_VM11,Mercury,PurvaPhalguni,155,171,326,0.48,0.52
ME_VM12,Mercury,UttaraPhalguni,183,145,328,0.56,0.44
ME_VM13,Mercury,Hasta,187,151,338,0.55,0.45
ME_VM14,Mercury,Chitra,187,178,365,0.51,0.49
ME_VM15,Mercury,Swati,208,176,384,0.54,0.46
ME_VM16,Mercury,Vishakha,188,183,371,0.51,0.49
ME_VM17,Mercury,Anuradha,201,155,356,0.56,0.44
ME_VM18,Mercury,Jyeshtha,169,161,330,0.51,0.49
ME_VM19,Mercury,Mula,184,147,331,0.56,0.44
ME_VM20,Mercury,PurvaAshada,186,145,331,0.56,0.44
ME_VM21,Mercury,UttaraAshada,181,142,323,0.56,0.44
ME_VM22,Mercury,Shravana,162,188,350,0.46,0.54
ME_VM23,Mercury,Danishtha,176,179,355,0.5,0.5
ME_VM24,Mercury,Shatabhisha,182,164,346,0.53,0.47
ME_VM25,Mercury,PurvaBhadrapada,183,156,339,0.54,0.46
ME_VM26,Mercury,UttaraBhadrapada,156,154,310,0.5,0.5
ME_VM27,Mercury,Revati,152,155,307,0.5,0.5
MO_VM01,Moon,Aswini,178,150,328,0.54,0.46
MO_VM02,Moon,Bharani,180,155,335,0.54,0.46
MO_VM03,Moon,Krittica,187,138,325,0.58,0.42
MO_VM04,Moon,Rohini,183,145,328,0.56,0.44
MO_VM05,Moon,Mrigashira,177,153,330,0.54,0.46
MO_VM06,Moon,Ardra,171,158,329,0.52,0.48
MO_VM07,Moon,Punavasu,177,158,335,0.53,0.47
MO_VM08,Moon,Pushya,181,148,329,0.55,0.45
MO_VM09,Moon,Ashlesha,173,155,328,0.53,0.47
MO_VM10,Moon,Magha,190,146,336,0.57,0.43
MO_VM11,Moon,PurvaPhalguni,179,148,327,0.55,0.45
MO_VM12,Moon,UttaraPhalguni,169,152,321,0.53,0.47
MO_VM13,Moon,Hasta,158,167,325,0.49,0.51
MO_VM14,Moon,Chitra,165,158,323,0.51,0.49
MO_VM15,Moon,Swati,175,162,337,0.52,0.48
MO_VM16,Moon,Vishakha,167,154,321,0.52,0.48
MO_VM17,Moon,Anuradha,151,170,321,0.47,0.53
MO_VM18,Moon,Jyeshtha,165,163,328,0.5,0.5
MO_VM19,Moon,Mula,156,167,323,0.48,0.52
MO_VM20,Moon,PurvaAshada,186,143,329,0.57,0.43
MO_VM21,Moon,UttaraAshada,181,150,331,0.55,0.45
MO_VM22,Moon,Shravana,187,150,337,0.55,0.45
MO_VM23,Moon,Danishtha,184,147,331,0.56,0.44
MO_VM24,Moon,Shatabhisha,176,152,328,0.54,0.46
MO_VM25,Moon,PurvaBhadrapada,154,167,321,0.48,0.52
MO_VM26,Moon,UttaraBhadrapada,173,155,328,0.53,0.47
MO_VM27,Moon,Revati,181,152,333,0.54,0.46
NE_VM19,Neptune,Mula,196,180,376,0.52,0.48
NE_VM20,Neptune,PurvaAshada,855,712,1567,0.55,0.45
NE_VM21,Neptune,UttaraAshada,844,702,1546,0.55,0.45
NE_VM22,Neptune,Shravana,741,793,1534,0.48,0.52
NE_VM23,Neptune,Danishtha,790,730,1520,0.52,0.48
NE_VM24,Neptune,Shatabhisha,816,701,1517,0.54,0.46
NE_VM25,Neptune,PurvaBhadrapada,462,345,807,0.57,0.43
NN_VM01,NNode,Aswini,136,142,278,0.49,0.51
NN_VM02,NNode,Bharani,84,87,171,0.49,0.51
NN_VM03,NNode,Krittica,91,84,175,0.52,0.48
NN_VM04,NNode,Rohini,124,126,250,0.5,0.5
NN_VM05,NNode,Mrigashira,181,165,346,0.52,0.48
NN_VM06,NNode,Ardra,181,164,345,0.52,0.48
NN_VM07,NNode,Punavasu,179,168,347,0.52,0.48
NN_VM08,NNode,Pushya,169,178,347,0.49,0.51
NN_VM09,NNode,Ashlesha,188,159,347,0.54,0.46
NN_VM10,NNode,Magha,197,150,347,0.57,0.43
NN_VM11,NNode,PurvaPhalguni,195,154,349,0.56,0.44
NN_VM12,NNode,UttaraPhalguni,200,147,347,0.58,0.42
NN_VM13,NNode,Hasta,177,171,348,0.51,0.49
NN_VM14,NNode,Chitra,196,153,349,0.56,0.44
NN_VM15,NNode,Swati,191,155,346,0.55,0.45
NN_VM16,NNode,Vishakha,191,155,346,0.55,0.45
NN_VM17,NNode,Anuradha,166,184,350,0.47,0.53
NN_VM18,NNode,Jyeshtha,179,169,348,0.51,0.49
NN_VM19,NNode,Mula,170,178,348,0.49,0.51
NN_VM20,NNode,PurvaAshada,185,165,350,0.53,0.47
NN_VM21,NNode,UttaraAshada,215,131,346,0.62,0.38
NN_VM22,NNode,Shravana,177,172,349,0.51,0.49
NN_VM23,NNode,Danishtha,179,168,347,0.52,0.48
NN_VM24,NNode,Shatabhisha,194,155,349,0.56,0.44
NN_VM25,NNode,PurvaBhadrapada,193,153,346,0.56,0.44
NN_VM26,NNode,UttaraBhadrapada,180,167,347,0.52,0.48
NN_VM27,NNode,Revati,186,163,349,0.53,0.47
PA_VM01,Pallas,Aswini,166,148,314,0.53,0.47
PA_VM02,Pallas,Bharani,138,140,278,0.5,0.5
PA_VM03,Pallas,Krittica,102,73,175,0.58,0.42
PA_VM04,Pallas,Rohini,101,96,197,0.51,0.49
PA_VM05,Pallas,Mrigashira,83,75,158,0.53,0.47
PA_VM06,Pallas,Ardra,73,62,135,0.54,0.46
PA_VM07,Pallas,Punavasu,68,71,139,0.49,0.51
PA_VM08,Pallas,Pushya,112,104,216,0.52,0.48
PA_VM09,Pallas,Ashlesha,105,90,195,0.54,0.46
PA_VM10,Pallas,Magha,141,120,261,0.54,0.46
PA_VM11,Pallas,PurvaPhalguni,157,132,289,0.54,0.46
PA_VM12,Pallas,UttaraPhalguni,164,135,299,0.55,0.45
PA_VM13,Pallas,Hasta,143,159,302,0.47,0.53
PA_VM14,Pallas,Chitra,199,154,353,0.56,0.44
PA_VM15,Pallas,Swati,180,174,354,0.51,0.49
PA_VM16,Pallas,Vishakha,188,152,340,0.55,0.45
PA_VM17,Pallas,Anuradha,170,151,321,0.53,0.47
PA_VM18,Pallas,Jyeshtha,206,183,389,0.53,0.47
PA_VM19,Pallas,Mula,230,186,416,0.55,0.45
PA_VM20,Pallas,PurvaAshada,223,206,429,0.52,0.48
PA_VM21,Pallas,UttaraAshada,263,227,490,0.54,0.46
PA_VM22,Pallas,Shravana,255,261,516,0.49,0.51
PA_VM23,Pallas,Danishtha,302,253,555,0.54,0.46
PA_VM24,Pallas,Shatabhisha,288,237,525,0.55,0.45
PA_VM25,Pallas,PurvaBhadrapada,209,225,434,0.48,0.52
PA_VM26,Pallas,UttaraBhadrapada,238,215,453,0.53,0.47
PA_VM27,Pallas,Revati,200,134,334,0.6,0.4
PH_VM01,Pholus,Aswini,9,9,18,0.5,0.5
PH_VM02,Pholus,Bharani,152,122,274,0.55,0.45
PH_VM03,Pholus,Krittica,142,123,265,0.54,0.46
PH_VM04,Pholus,Rohini,143,111,254,0.56,0.44
PH_VM05,Pholus,Mrigashira,147,103,250,0.59,0.41
PH_VM06,Pholus,Ardra,90,86,176,0.51,0.49
PH_VM07,Pholus,Punavasu,105,81,186,0.56,0.44
PH_VM08,Pholus,Pushya,100,102,202,0.5,0.5
PH_VM09,Pholus,Ashlesha,129,122,251,0.51,0.49
PH_VM10,Pholus,Magha,132,124,256,0.52,0.48
PH_VM11,Pholus,PurvaPhalguni,147,115,262,0.56,0.44
PH_VM12,Pholus,UttaraPhalguni,143,128,271,0.53,0.47
PH_VM13,Pholus,Hasta,200,157,357,0.56,0.44
PH_VM14,Pholus,Chitra,234,186,420,0.56,0.44
PH_VM15,Pholus,Swati,273,315,588,0.46,0.54
PH_VM16,Pholus,Vishakha,384,385,769,0.5,0.5
PH_VM17,Pholus,Anuradha,531,514,1045,0.51,0.49
PH_VM18,Pholus,Jyeshtha,791,687,1478,0.54,0.46
PH_VM19,Pholus,Mula,852,693,1545,0.55,0.45
PL_VM15,Pluto,Swati,445,365,810,0.55,0.45
PL_VM16,Pluto,Vishakha,701,602,1303,0.54,0.46
PL_VM17,Pluto,Anuradha,759,663,1422,0.53,0.47
PL_VM18,Pluto,Jyeshtha,679,704,1383,0.49,0.51
PL_VM19,Pluto,Mula,830,776,1606,0.52,0.48
PL_VM20,Pluto,PurvaAshada,911,777,1688,0.54,0.46
PL_VM21,Pluto,UttaraAshada,379,276,655,0.58,0.42
SA_VM01,Saturn,Aswini,141,120,261,0.54,0.46
SA_VM02,Saturn,Bharani,126,136,262,0.48,0.52
SA_VM03,Saturn,Krittica,122,136,258,0.47,0.53
SA_VM04,Saturn,Rohini,115,139,254,0.45,0.55
SA_VM05,Saturn,Mrigashira,123,134,257,0.48,0.52
SA_VM06,Saturn,Ardra,132,125,257,0.51,0.49
SA_VM07,Saturn,Punavasu,124,131,255,0.49,0.51
SA_VM08,Saturn,Pushya,113,113,226,0.5,0.5
SA_VM09,Saturn,Ashlesha,136,113,249,0.55,0.45
SA_VM10,Saturn,Magha,126,130,256,0.49,0.51
SA_VM11,Saturn,PurvaPhalguni,138,128,266,0.52,0.48
SA_VM12,Saturn,UttaraPhalguni,154,122,276,0.56,0.44
SA_VM13,Saturn,Hasta,157,145,302,0.52,0.48
SA_VM14,Saturn,Chitra,130,138,268,0.49,0.51
SA_VM15,Saturn,Swati,149,117,266,0.56,0.44
SA_VM16,Saturn,Vishakha,151,118,269,0.56,0.44
SA_VM17,Saturn,Anuradha,254,239,493,0.52,0.48
SA_VM18,Saturn,Jyeshtha,318,264,582,0.55,0.45
SA_VM19,Saturn,Mula,330,258,588,0.56,0.44
SA_VM20,Saturn,PurvaAshada,387,287,674,0.57,0.43
SA_VM21,Saturn,UttaraAshada,325,251,576,0.56,0.44
SA_VM22,Saturn,Shravana,209,178,387,0.54,0.46
SA_VM23,Saturn,Danishtha,153,172,325,0.47,0.53
SA_VM24,Saturn,Shatabhisha,142,124,266,0.53,0.47
SA_VM25,Saturn,PurvaBhadrapada,146,121,267,0.55,0.45
SA_VM26,Saturn,UttaraBhadrapada,150,115,265,0.57,0.43
SA_VM27,Saturn,Revati,153,109,262,0.58,0.42
SN_VM01,SNode,Aswini,178,168,346,0.51,0.49
SN_VM02,SNode,Bharani,204,147,351,0.58,0.42
SN_VM03,SNode,Krittica,173,171,344,0.5,0.5
SN_VM04,SNode,Rohini,168,181,349,0.48,0.52
SN_VM05,SNode,Mrigashira,176,173,349,0.5,0.5
SN_VM06,SNode,Ardra,177,170,347,0.51,0.49
SN_VM07,SNode,Punavasu,199,150,349,0.57,0.43
SN_VM08,SNode,Pushya,196,152,348,0.56,0.44
SN_VM09,SNode,Ashlesha,186,162,348,0.53,0.47
SN_VM10,SNode,Magha,186,162,348,0.53,0.47
SN_VM11,SNode,PurvaPhalguni,179,166,345,0.52,0.48
SN_VM12,SNode,UttaraPhalguni,195,153,348,0.56,0.44
SN_VM13,SNode,Hasta,188,160,348,0.54,0.46
SN_VM14,SNode,Chitra,166,183,349,0.48,0.52
SN_VM15,SNode,Swati,100,90,190,0.53,0.47
SN_VM16,SNode,Vishakha,89,83,172,0.52,0.48
SN_VM17,SNode,Anuradha,85,88,173,0.49,0.51
SN_VM18,SNode,Jyeshtha,170,168,338,0.5,0.5
SN_VM19,SNode,Mula,174,170,344,0.51,0.49
SN_VM20,SNode,PurvaAshada,189,158,347,0.54,0.46
SN_VM21,SNode,UttaraAshada,168,178,346,0.49,0.51
SN_VM22,SNode,Shravana,195,152,347,0.56,0.44
SN_VM23,SNode,Danishtha,191,158,349,0.55,0.45
SN_VM24,SNode,Shatabhisha,193,154,347,0.56,0.44
SN_VM25,SNode,PurvaBhadrapada,193,155,348,0.55,0.45
SN_VM26,SNode,UttaraBhadrapada,196,153,349,0.56,0.44
SN_VM27,SNode,Revati,190,158,348,0.55,0.45
SU_VM01,Sun,Aswini,195,148,343,0.57,0.43
SU_VM02,Sun,Bharani,168,185,353,0.48,0.52
SU_VM03,Sun,Krittica,188,161,349,0.54,0.46
SU_VM04,Sun,Rohini,181,136,317,0.57,0.43
SU_VM05,Sun,Mrigashira,193,155,348,0.55,0.45
SU_VM06,Sun,Ardra,156,159,315,0.5,0.5
SU_VM07,Sun,Punavasu,203,146,349,0.58,0.42
SU_VM08,Sun,Pushya,163,185,348,0.47,0.53
SU_VM09,Sun,Ashlesha,185,163,348,0.53,0.47
SU_VM10,Sun,Magha,190,157,347,0.55,0.45
SU_VM11,Sun,PurvaPhalguni,166,139,305,0.54,0.46
SU_VM12,Sun,UttaraPhalguni,173,167,340,0.51,0.49
SU_VM13,Sun,Hasta,179,160,339,0.53,0.47
SU_VM14,Sun,Chitra,187,150,337,0.55,0.45
SU_VM15,Sun,Swati,183,148,331,0.55,0.45
SU_VM16,Sun,Vishakha,169,162,331,0.51,0.49
SU_VM17,Sun,Anuradha,159,136,295,0.54,0.46
SU_VM18,Sun,Jyeshtha,172,155,327,0.53,0.47
SU_VM19,Sun,Mula,159,132,291,0.55,0.45
SU_VM20,Sun,PurvaAshada,152,143,295,0.52,0.48
SU_VM21,Sun,UttaraAshada,166,138,304,0.55,0.45
SU_VM22,Sun,Shravana,166,163,329,0.5,0.5
SU_VM23,Sun,Danishtha,158,145,303,0.52,0.48
SU_VM24,Sun,Shatabhisha,158,165,323,0.49,0.51
SU_VM25,Sun,PurvaBhadrapada,193,142,335,0.58,0.42
SU_VM26,Sun,UttaraBhadrapada,173,162,335,0.52,0.48
SU_VM27,Sun,Revati,169,161,330,0.51,0.49
UR_VM01,Uranus,Aswini,508,369,877,0.58,0.42
UR_VM02,Uranus,Bharani,110,99,209,0.53,0.47
UR_VM18,Uranus,Jyeshtha,150,136,286,0.52,0.48
UR_VM19,Uranus,Mula,438,349,787,0.56,0.44
UR_VM20,Uranus,PurvaAshada,428,370,798,0.54,0.46
UR_VM21,Uranus,UttaraAshada,436,378,814,0.54,0.46
UR_VM22,Uranus,Shravana,474,404,878,0.54,0.46
UR_VM23,Uranus,Danishtha,399,427,826,0.48,0.52
UR_VM24,Uranus,Shatabhisha,411,419,830,0.5,0.5
UR_VM25,Uranus,PurvaBhadrapada,482,417,899,0.54,0.46
UR_VM26,Uranus,UttaraBhadrapada,418,412,830,0.5,0.5
UR_VM27,Uranus,Revati,450,383,833,0.54,0.46
VE_VM01,Venus,Aswini,151,132,283,0.53,0.47
VE_VM02,Venus,Bharani,153,136,289,0.53,0.47
VE_VM03,Venus,Krittica,139,146,285,0.49,0.51
VE_VM04,Venus,Rohini,257,184,441,0.58,0.42
VE_VM05,Venus,Mrigashira,233,222,455,0.51,0.49
VE_VM06,Venus,Ardra,153,135,288,0.53,0.47
VE_VM07,Venus,Punavasu,139,136,275,0.51,0.49
VE_VM08,Venus,Pushya,133,144,277,0.48,0.52
VE_VM09,Venus,Ashlesha,205,183,388,0.53,0.47
VE_VM10,Venus,Magha,245,190,435,0.56,0.44
VE_VM11,Venus,PurvaPhalguni,173,110,283,0.61,0.39
VE_VM12,Venus,UttaraPhalguni,139,139,278,0.5,0.5
VE_VM13,Venus,Hasta,149,129,278,0.54,0.46
VE_VM14,Venus,Chitra,164,162,326,0.5,0.5
VE_VM15,Venus,Swati,259,226,485,0.53,0.47
VE_VM16,Venus,Vishakha,181,148,329,0.55,0.45
VE_VM17,Venus,Anuradha,152,121,273,0.56,0.44
VE_VM18,Venus,Jyeshtha,125,141,266,0.47,0.53
VE_VM19,Venus,Mula,130,139,269,0.48,0.52
VE_VM20,Venus,PurvaAshada,185,146,331,0.56,0.44
VE_VM21,Venus,UttaraAshada,213,209,422,0.5,0.5
VE_VM22,Venus,Shravana,168,121,289,0.58,0.42
VE_VM23,Venus,Danishtha,132,131,263,0.5,0.5
VE_VM24,Venus,Shatabhisha,147,123,270,0.54,0.46
VE_VM25,Venus,PurvaBhadrapada,134,146,280,0.48,0.52
VE_VM26,Venus,UttaraBhadrapada,227,190,417,0.54,0.46
VE_VM27,Venus,Revati,218,174,392,0.56,0.44
VS_VM01,Vesta,Aswini,190,176,366,0.52,0.48
VS_VM02,Vesta,Bharani,236,190,426,0.55,0.45
VS_VM03,Vesta,Krittica,219,229,448,0.49,0.51
VS_VM04,Vesta,Rohini,186,186,372,0.5,0.5
VS_VM05,Vesta,Mrigashira,214,146,360,0.59,0.41
VS_VM06,Vesta,Ardra,203,171,374,0.54,0.46
VS_VM07,Vesta,Punavasu,225,197,422,0.53,0.47
VS_VM08,Vesta,Pushya,244,196,440,0.55,0.45
VS_VM09,Vesta,Ashlesha,193,153,346,0.56,0.44
VS_VM10,Vesta,Magha,184,150,334,0.55,0.45
VS_VM11,Vesta,PurvaPhalguni,179,182,361,0.5,0.5
VS_VM12,Vesta,UttaraPhalguni,161,144,305,0.53,0.47
VS_VM13,Vesta,Hasta,137,138,275,0.5,0.5
VS_VM14,Vesta,Chitra,144,137,281,0.51,0.49
VS_VM15,Vesta,Swati,120,80,200,0.6,0.4
VS_VM16,Vesta,Vishakha,143,119,262,0.55,0.45
VS_VM17,Vesta,Anuradha,130,116,246,0.53,0.47
VS_VM18,Vesta,Jyeshtha,143,112,255,0.56,0.44
VS_VM19,Vesta,Mula,191,152,343,0.56,0.44
VS_VM20,Vesta,PurvaAshada,126,132,258,0.49,0.51
VS_VM21,Vesta,UttaraAshada,126,137,263,0.48,0.52
VS_VM22,Vesta,Shravana,127,139,266,0.48,0.52
VS_VM23,Vesta,Danishtha,119,137,256,0.46,0.54
VS_VM24,Vesta,Shatabhisha,164,136,300,0.55,0.45
VS_VM25,Vesta,PurvaBhadrapada,173,140,313,0.55,0.45
VS_VM26,Vesta,UttaraBhadrapada,220,187,407,0.54,0.46
VS_VM27,Vesta,Revati,207,181,388,0.53,0.47
