PlanetZodSign,Planet,ZodSign,Buy,Sell,DaysN,BuyDays%,SellDays%
ME_Z01_ARI,Mercury,Aries,354,349,703,0.5,0.5
ME_Z02_TAU,Mercury,Taurus,371,292,663,0.56,0.44
ME_Z03_GEM,Mercury,Gemini,370,325,695,0.53,0.47
ME_Z04_CAN,Mercury,Cancer,382,356,738,0.52,0.48
ME_Z05_LEO,Mercury,Leo,412,316,728,0.57,0.43
ME_Z06_VIR,Mercury,Virgo,385,357,742,0.52,0.48
ME_Z07_LIB,Mercury,Libra,445,380,825,0.54,0.46
ME_Z08_SCO,Mercury,Scorpio,455,406,861,0.53,0.47
ME_Z09_SAG,Mercury,Sagittarius,404,366,770,0.52,0.48
ME_Z10_CAP,Mercury,Capricorn,428,309,737,0.58,0.42
ME_Z11_AQU,Mercury,Aquarius,375,405,780,0.48,0.52
ME_Z12_PIS,Mercury,Pisces,403,354,757,0.53,0.47
MO_Z01_ARI,Moon,Aries,405,352,757,0.54,0.46
MO_Z02_TAU,Moon,Taurus,414,337,751,0.55,0.45
MO_Z03_GEM,Moon,Gemini,413,338,751,0.55,0.45
MO_Z04_CAN,Moon,Cancer,400,357,757,0.53,0.47
MO_Z05_LEO,Moon,Leo,404,346,750,0.54,0.46
MO_Z06_VIR,Moon,Virgo,415,335,750,0.55,0.45
MO_Z07_LIB,Moon,Libra,374,369,743,0.5,0.5
MO_Z08_SCO,Moon,Scorpio,378,361,739,0.51,0.49
MO_Z09_SAG,Moon,Sagittarius,373,369,742,0.5,0.5
MO_Z10_CAP,Moon,Capricorn,403,353,756,0.53,0.47
MO_Z11_AQU,Moon,Aquarius,417,335,752,0.55,0.45
MO_Z12_PIS,Moon,Pisces,388,363,751,0.52,0.48
NE_Z10_CAP,Neptune,Capricorn,1667,1403,3070,0.54,0.46
NE_Z11_AQU,Neptune,Aquarius,1711,1663,3374,0.51,0.49
NE_Z12_PIS,Neptune,Pisces,1406,1149,2555,0.55,0.45
NN_Z01_ARI,NNode,Aries,393,391,784,0.5,0.5
NN_Z02_TAU,NNode,Taurus,216,198,414,0.52,0.48
NN_Z03_GEM,NNode,Gemini,404,359,763,0.53,0.47
NN_Z04_CAN,NNode,Cancer,402,374,776,0.52,0.48
NN_Z05_LEO,NNode,Leo,417,366,783,0.53,0.47
NN_Z06_VIR,NNode,Virgo,438,344,782,0.56,0.44
NN_Z07_LIB,NNode,Libra,422,361,783,0.54,0.46
NN_Z08_SCO,NNode,Scorpio,426,354,780,0.55,0.45
NN_Z09_SAG,NNode,Sagittarius,392,394,786,0.5,0.5
NN_Z10_CAP,NNode,Capricorn,426,357,783,0.54,0.46
NN_Z11_AQU,NNode,Aquarius,412,371,783,0.53,0.47
NN_Z12_PIS,NNode,Pisces,436,346,782,0.56,0.44
PA_Z01_ARI,Pallas,Aries,484,364,848,0.57,0.43
PA_Z02_TAU,Pallas,Taurus,282,276,558,0.51,0.49
PA_Z03_GEM,Pallas,Gemini,204,184,388,0.53,0.47
PA_Z04_CAN,Pallas,Cancer,171,160,331,0.52,0.48
PA_Z05_LEO,Pallas,Leo,257,221,478,0.54,0.46
PA_Z06_VIR,Pallas,Virgo,351,306,657,0.53,0.47
PA_Z07_LIB,Pallas,Libra,381,337,718,0.53,0.47
PA_Z08_SCO,Pallas,Scorpio,414,381,795,0.52,0.48
PA_Z09_SAG,Pallas,Sagittarius,424,366,790,0.54,0.46
PA_Z10_CAP,Pallas,Capricorn,527,463,990,0.53,0.47
PA_Z11_AQU,Pallas,Aquarius,649,576,1225,0.53,0.47
PA_Z12_PIS,Pallas,Pisces,640,581,1221,0.52,0.48
PH_Z02_TAU,Pholus,Taurus,276,237,513,0.54,0.46
PH_Z03_GEM,Pholus,Gemini,314,232,546,0.58,0.42
PH_Z04_CAN,Pholus,Cancer,222,206,428,0.52,0.48
PH_Z05_LEO,Pholus,Leo,256,228,484,0.53,0.47
PH_Z06_VIR,Pholus,Virgo,323,291,614,0.53,0.47
PH_Z07_LIB,Pholus,Libra,473,378,851,0.56,0.44
PH_Z08_SCO,Pholus,Scorpio,746,767,1513,0.49,0.51
PH_Z09_SAG,Pholus,Sagittarius,1707,1555,3262,0.52,0.48
PH_Z10_CAP,Pholus,Capricorn,467,321,788,0.59,0.41
PL_Z08_SCO,Pluto,Scorpio,1280,1098,2378,0.54,0.46
PL_Z09_SAG,Pluto,Sagittarius,1660,1592,3252,0.51,0.49
PL_Z10_CAP,Pluto,Capricorn,1844,1525,3369,0.55,0.45
SA_Z01_ARI,Saturn,Aries,358,277,635,0.56,0.44
SA_Z02_TAU,Saturn,Taurus,300,292,592,0.51,0.49
SA_Z03_GEM,Saturn,Gemini,263,312,575,0.46,0.54
SA_Z04_CAN,Saturn,Cancer,268,265,533,0.5,0.5
SA_Z05_LEO,Saturn,Leo,281,255,536,0.52,0.48
SA_Z06_VIR,Saturn,Virgo,314,304,618,0.51,0.49
SA_Z07_LIB,Saturn,Libra,347,320,667,0.52,0.48
SA_Z08_SCO,Saturn,Scorpio,346,278,624,0.55,0.45
SA_Z09_SAG,Saturn,Sagittarius,680,598,1278,0.53,0.47
SA_Z10_CAP,Saturn,Capricorn,761,567,1328,0.57,0.43
SA_Z11_AQU,Saturn,Aquarius,559,476,1035,0.54,0.46
SA_Z12_PIS,Saturn,Pisces,307,271,578,0.53,0.47
SN_Z01_ARI,SNode,Aries,422,361,783,0.54,0.46
SN_Z02_TAU,SNode,Taurus,426,354,780,0.55,0.45
SN_Z03_GEM,SNode,Gemini,392,394,786,0.5,0.5
SN_Z04_CAN,SNode,Cancer,426,357,783,0.54,0.46
SN_Z05_LEO,SNode,Leo,412,371,783,0.53,0.47
SN_Z06_VIR,SNode,Virgo,436,346,782,0.56,0.44
SN_Z07_LIB,SNode,Libra,393,391,784,0.5,0.5
SN_Z08_SCO,SNode,Scorpio,216,198,414,0.52,0.48
SN_Z09_SAG,SNode,Sagittarius,404,359,763,0.53,0.47
SN_Z10_CAP,SNode,Capricorn,402,374,776,0.52,0.48
SN_Z11_AQU,SNode,Aquarius,417,366,783,0.53,0.47
SN_Z12_PIS,SNode,Pisces,438,344,782,0.56,0.44
SU_Z01_ARI,Sun,Aries,395,353,748,0.53,0.47
SU_Z02_TAU,Sun,Taurus,408,388,796,0.51,0.49
SU_Z03_GEM,Sun,Gemini,430,338,768,0.56,0.44
SU_Z04_CAN,Sun,Cancer,419,355,774,0.54,0.46
SU_Z05_LEO,Sun,Leo,411,391,802,0.51,0.49
SU_Z06_VIR,Sun,Virgo,405,350,755,0.54,0.46
SU_Z07_LIB,Sun,Libra,424,359,783,0.54,0.46
SU_Z08_SCO,Sun,Scorpio,407,354,761,0.53,0.47
SU_Z09_SAG,Sun,Sagittarius,383,327,710,0.54,0.46
SU_Z10_CAP,Sun,Capricorn,342,307,649,0.53,0.47
SU_Z11_AQU,Sun,Aquarius,368,347,715,0.51,0.49
SU_Z12_PIS,Sun,Pisces,392,346,738,0.53,0.47
UR_Z01_ARI,Uranus,Aries,1043,896,1939,0.54,0.46
UR_Z02_TAU,Uranus,Taurus,466,345,811,0.57,0.43
UR_Z09_SAG,Uranus,Sagittarius,329,287,616,0.53,0.47
UR_Z10_CAP,Uranus,Capricorn,978,844,1822,0.54,0.46
UR_Z11_AQU,Uranus,Aquarius,995,927,1922,0.52,0.48
UR_Z12_PIS,Uranus,Pisces,973,916,1889,0.52,0.48
VE_Z01_ARI,Venus,Aries,468,384,852,0.55,0.45
VE_Z02_TAU,Venus,Taurus,337,308,645,0.52,0.48
VE_Z03_GEM,Venus,Gemini,522,448,970,0.54,0.46
VE_Z04_CAN,Venus,Cancer,344,313,657,0.52,0.48
VE_Z05_LEO,Venus,Leo,434,385,819,0.53,0.47
VE_Z06_VIR,Venus,Virgo,420,317,737,0.57,0.43
VE_Z07_LIB,Venus,Libra,342,337,679,0.5,0.5
VE_Z08_SCO,Venus,Scorpio,502,412,914,0.55,0.45
VE_Z09_SAG,Venus,Sagittarius,312,313,625,0.5,0.5
VE_Z10_CAP,Venus,Capricorn,432,365,797,0.54,0.46
VE_Z11_AQU,Venus,Aquarius,344,316,660,0.52,0.48
VE_Z12_PIS,Venus,Pisces,327,317,644,0.51,0.49
VS_Z01_ARI,Vesta,Aries,459,395,854,0.54,0.46
VS_Z02_TAU,Vesta,Taurus,505,454,959,0.53,0.47
VS_Z03_GEM,Vesta,Gemini,451,390,841,0.54,0.46
VS_Z04_CAN,Vesta,Cancer,480,411,891,0.54,0.46
VS_Z05_LEO,Vesta,Leo,465,381,846,0.55,0.45
VS_Z06_VIR,Vesta,Virgo,443,378,821,0.54,0.46
VS_Z07_LIB,Vesta,Libra,339,333,672,0.5,0.5
VS_Z08_SCO,Vesta,Scorpio,307,240,547,0.56,0.44
VS_Z09_SAG,Vesta,Sagittarius,342,280,622,0.55,0.45
VS_Z10_CAP,Vesta,Capricorn,321,317,638,0.5,0.5
VS_Z11_AQU,Vesta,Aquarius,283,303,586,0.48,0.52
VS_Z12_PIS,Vesta,Pisces,389,333,722,0.54,0.46
